frame=    99 q= 11.0 f_size=     69 s_size=      176kB time= 3.920 br=    13.8kbits/s avg_br=   367.1kbits/s type= P
frame=   100 q= 10.0 f_size=     77 s_size=      176kB time= 3.960 br=    15.4kbits/s avg_br=   363.6kbits/s type= P
frame=   101 q= 10.0 f_size=  41756 s_size=      217kB time= 4.000 br=  8351.2kbits/s avg_br=   443.4kbits/s type= I
frame=   102 q= 10.0 f_size=     22 s_size=      217kB time= 4.040 br=     4.4kbits/s avg_br=   439.1kbits/s type= P
frame=   103 q= 10.0 f_size=     22 s_size=      217kB time= 4.080 br=     4.4kbits/s avg_br=   434.8kbits/s type= P
frame=   104 q= 10.0 f_size=     43 s_size=      217kB time= 4.120 br=     8.6kbits/s avg_br=   430.7kbits/s type= P
frame=   105 q= 10.0 f_size=    125 s_size=      217kB time= 4.160 br=    25.0kbits/s avg_br=   426.8kbits/s type= P
frame=   106 q= 10.0 f_size=     86 s_size=      217kB time= 4.200 br=    17.2kbits/s avg_br=   422.9kbits/s type= P
frame=   107 q= 10.0 f_size=     76 s_size=      217kB time= 4.240 br=    15.2kbits/s avg_br=   419.0kbits/s type= P
frame=   108 q= 10.0 f_size=     75 s_size=      217kB time= 4.280 br=    15.0kbits/s avg_br=   415.3kbits/s type= P
frame=   109 q= 10.0 f_size=     91 s_size=      217kB time= 4.320 br=    18.2kbits/s avg_br=   411.6kbits/s type= P
frame=   110 q= 10.0 f_size=     89 s_size=      217kB time= 4.360 br=    17.8kbits/s avg_br=   408.0kbits/s type= P
frame=   111 q= 10.0 f_size=     68 s_size=      217kB time= 4.400 br=    13.6kbits/s avg_br=   404.4kbits/s type= P
frame=   112 q= 10.0 f_size=     47 s_size=      217kB time= 4.440 br=     9.4kbits/s avg_br=   400.8kbits/s type= P
frame=   113 q= 10.0 f_size=     73 s_size=      217kB time= 4.480 br=    14.6kbits/s avg_br=   397.4kbits/s type= P
frame=   114 q= 10.0 f_size=     74 s_size=      217kB time= 4.520 br=    14.8kbits/s avg_br=   394.0kbits/s type= P
frame=   115 q= 10.0 f_size=     61 s_size=      217kB time= 4.560 br=    12.2kbits/s avg_br=   390.7kbits/s type= P
frame=   116 q= 10.0 f_size=     48 s_size=      218kB time= 4.600 br=     9.6kbits/s avg_br=   387.3kbits/s type= P
frame=   117 q= 10.0 f_size=     71 s_size=      218kB time= 4.640 br=    14.2kbits/s avg_br=   384.1kbits/s type= P
frame=   118 q= 10.0 f_size=     89 s_size=      218kB time= 4.680 br=    17.8kbits/s avg_br=   381.0kbits/s type= P
frame=   119 q= 10.0 f_size=     58 s_size=      218kB time= 4.720 br=    11.6kbits/s avg_br=   377.9kbits/s type= P
frame=   120 q= 10.0 f_size=     86 s_size=      218kB time= 4.760 br=    17.2kbits/s avg_br=   374.8kbits/s type= P
frame=   121 q= 7.0 f_size=     89 s_size=      218kB time= 4.800 br=    17.8kbits/s avg_br=   371.9kbits/s type= P
frame=   122 q= 13.0 f_size=     74 s_size=      218kB time= 4.840 br=    14.8kbits/s avg_br=   368.9kbits/s type= P
frame=   123 q= 12.0 f_size=     70 s_size=      218kB time= 4.880 br=    14.0kbits/s avg_br=   366.0kbits/s type= P
frame=   124 q= 11.0 f_size=     78 s_size=      218kB time= 4.920 br=    15.6kbits/s avg_br=   363.1kbits/s type= P
frame=   125 q= 10.0 f_size=     71 s_size=      218kB time= 4.960 br=    14.2kbits/s avg_br=   360.3kbits/s type= P
frame=   126 q= 10.0 f_size=  41775 s_size=      259kB time= 5.000 br=  8355.0kbits/s avg_br=   424.3kbits/s type= I
frame=   127 q= 10.0 f_size=     22 s_size=      259kB time= 5.040 br=     4.4kbits/s avg_br=   421.0kbits/s type= P
frame=   128 q= 10.0 f_size=     38 s_size=      259kB time= 5.080 br=     7.6kbits/s avg_br=   417.7kbits/s type= P
frame=   129 q= 10.0 f_size=     41 s_size=      259kB time= 5.120 br=     8.2kbits/s avg_br=   414.5kbits/s type= P
frame=   130 q= 10.0 f_size=     93 s_size=      259kB time= 5.160 br=    18.6kbits/s avg_br=   411.4kbits/s type= P
frame=   131 q= 10.0 f_size=     60 s_size=      259kB time= 5.200 br=    12.0kbits/s avg_br=   408.4kbits/s type= P
frame=   132 q= 10.0 f_size=     86 s_size=      259kB time= 5.240 br=    17.2kbits/s avg_br=   405.4kbits/s type= P
frame=   133 q= 10.0 f_size=    115 s_size=      259kB time= 5.280 br=    23.0kbits/s avg_br=   402.5kbits/s type= P
frame=   134 q= -1.0 f_size=    108 s_size=      260kB time= 5.320 br=    21.6kbits/s avg_br=   399.6kbits/s type= P
frame=   135 q= -1.0 f_size=     86 s_size=      260kB time= 5.360 br=    17.2kbits/s avg_br=   396.8kbits/s type= P
frame=   135 q= -1.0 f_size=     79 s_size=      260kB time= 5.400 br=    15.8kbits/s avg_br=   393.9kbits/s type= P
frame=   135 q= -1.0 f_size=    117 s_size=      260kB time= 5.440 br=    23.4kbits/s avg_br=   391.2kbits/s type= P
frame=   135 q= -1.0 f_size=     95 s_size=      260kB time= 5.480 br=    19.0kbits/s avg_br=   388.5kbits/s type= P
